Time_Sec,Latency_ms
7.1769983768463135,1.515457
7.202571630477905,1.766966
7.227003335952759,1.468515
7.251724720001221,1.128657
7.277515649795532,1.582974
7.302881956100464,1.854674
7.327549934387207,1.563935
7.3529438972473145,2.019372
7.376898288726807,1.176271
7.402450323104858,1.752919
7.427619457244873,1.821108
7.4530863761901855,1.947758
7.477139472961426,1.62742
7.502648115158081,1.828116
7.527281045913696,1.707321
7.552868366241455,1.932528
7.578430414199829,2.379645
7.602877855300903,1.780438
7.627305269241333,1.481922
7.651954650878906,1.173839
7.677424669265747,1.53136
7.701875925064087,1.25646
7.72716212272644,1.483362
7.752172231674194,1.484674
7.777217388153076,1.502209
7.802589178085327,1.736503
7.827344179153442,1.591261
7.8520121574401855,1.344424
7.8770177364349365,1.406021
7.9022417068481445,1.452483
7.927682161331177,1.78415
7.9527366161346436,1.887793
7.977200508117676,1.644891
8.002213716506958,1.572254
8.027328491210938,1.68857
8.052268266677856,1.617597
8.07739520072937,1.730968
8.102340459823608,1.649243
8.127059936523438,1.502529
8.153042554855347,2.054217
8.177119731903076,1.563231
8.202216863632202,1.585085
8.227469682693481,1.75071
8.252257108688354,1.613149
8.277384996414185,1.647579
8.302556037902832,1.678809
8.327144384384155,1.496929
8.352071046829224,1.39319
8.376723051071167,1.227437
8.401890516281128,1.296457
8.427383422851562,1.634427
8.451817989349365,1.273131
8.47761845588684,1.777366
8.50273323059082,1.876434
8.527117729187012,1.409509
8.552921056747437,2.019691
8.57726526260376,1.512001
8.602541208267212,1.669338
8.627233028411865,1.488321
8.652276277542114,1.451395
8.677279472351074,1.597341
8.701980113983154,1.314857
8.727977752685547,2.04049
8.751935958862305,1.332392
8.777010917663574,1.396806
8.802435874938965,1.784949
8.826803207397461,1.275978
8.852015256881714,1.374694
8.877053022384644,1.498305
8.902403354644775,1.635803
8.927181005477905,1.4481
8.951797723770142,1.276075
8.977426528930664,1.680633
9.002002954483032,1.344968
9.026823282241821,1.27249
9.052002429962158,1.346887
9.077434062957764,1.738327
9.102259635925293,1.462339
9.127681732177734,1.823283
9.152294874191284,1.468802
9.176972150802612,1.368615
9.202318668365479,1.642203
9.227450847625732,1.651706
9.251901865005493,1.308329
9.277362585067749,1.66633
9.302109956741333,1.548351
9.3271803855896,1.425476
9.35235595703125,1.58595
9.37695026397705,1.372774
9.402459144592285,1.630012
9.427794218063354,1.872497
9.452365159988403,1.609212
9.477372646331787,1.594717
9.50194001197815,1.328616
9.527191162109375,1.522112
9.552433967590332,1.680057
9.57688307762146,1.342568
9.601982116699219,1.348136
9.627533197402954,1.740567
9.651876211166382,1.276234
9.677270650863647,1.556254
9.701587677001953,1.062931
9.727519273757935,1.683801
9.752604007720947,1.751766
9.777299404144287,1.5168
9.801600933074951,1.151983
9.826868534088135,1.281162
9.852380752563477,1.657402
9.877048254013062,1.50224
9.901966571807861,1.326664
9.92719316482544,1.472834
9.95186972618103,1.320041
9.977084636688232,1.443267
10.002708435058594,1.727864
10.027557373046875,1.743799
10.052356004714966,1.624988
10.07775330543518,1.980525
10.10256028175354,1.66633
10.128231048583984,1.797012
10.152370929718018,1.544318
10.17725920677185,1.537408
10.202081680297852,1.391974
10.227275848388672,1.48141
10.251789093017578,1.257515
10.277204990386963,1.48589
10.301993370056152,1.361574
10.327362775802612,1.509793
10.35274052619934,1.79778
10.378037929534912,2.03441
10.401704549789429,1.170671
10.42723536491394,1.441667
10.452945947647095,2.024426
10.477445125579834,1.655994
10.502667427062988,1.767669
10.52751350402832,1.830387
10.55225658416748,1.447523
10.577761173248291,1.812916
10.601759910583496,1.233228
10.627296209335327,1.49984
10.652605295181274,1.770774
10.677179098129272,1.533663
10.701961517333984,1.330472
10.72735071182251,1.674553
10.751838684082031,1.308168
10.777263641357422,1.619676
10.802079200744629,1.46285
10.826903820037842,1.33492
10.852506875991821,1.802452
10.877058982849121,1.506337
10.902872562408447,1.925167
10.92716360092163,1.574653
10.952982664108276,2.015595
10.977209329605103,1.632251
11.002501487731934,1.745431
11.027174949645996,1.593372
11.052135944366455,1.566622
11.077419757843018,1.732886
11.10204792022705,1.477377
11.127297163009644,1.619579
11.15242862701416,1.727671
11.177063703536987,1.513855
11.20293140411377,1.937454
11.227193117141724,1.621692
11.252101421356201,1.539455
11.277461528778076,1.761877
11.30213475227356,1.551807
11.327315092086792,1.654297
11.352532386779785,1.810099
11.377125978469849,1.569917
11.402454614639282,1.708759
11.427170991897583,1.593565
11.452059984207153,1.51936
11.477953672409058,2.002891
11.502662181854248,1.817619
11.527915716171265,1.975756
11.552120685577393,1.377414
11.57790994644165,1.976876
11.602144002914429,1.548191
11.62752890586853,1.754902
11.652822732925415,1.950029
11.67667818069458,1.166862
11.702508687973022,1.720727
11.726542472839355,1.047828
11.752331018447876,1.582621
11.777941465377808,1.98174
11.801918506622314,1.417572
11.82722282409668,1.596668
11.852343559265137,1.687257
11.87697458267212,1.488673
11.902265787124634,1.604444
11.926956176757812,1.474433
11.952250957489014,1.590109
11.97741961479187,1.750742
12.001970529556274,1.46077
12.027195692062378,1.570205
12.052575826644897,1.827059
12.077049970626831,1.553567
12.10304307937622,2.01217
12.127092838287354,1.582973
12.153090000152588,2.053321
12.177127838134766,1.573725
12.202597856521606,1.779764
12.227031707763672,1.480449
12.252565383911133,1.775028
12.277565479278564,1.850674
12.302101850509644,1.513248
12.32744026184082,1.725975
12.352566242218018,1.834706
12.377637386322021,1.84293
12.402836084365845,1.907471
12.427083253860474,1.514272
12.45226240158081,1.489857
12.477327823638916,1.567742
12.50279450416565,1.890448
12.527853727340698,1.930094
12.552112579345703,1.537086
12.57801866531372,2.019754
12.602941036224365,1.954573
12.627642631530762,1.826451
12.652627229690552,1.885647
12.676817893981934,1.26673
12.702900171279907,1.926062
12.727413654327393,1.677881
12.75309443473816,2.069287
12.777199268341064,1.619803
12.802446126937866,1.724247
12.82703423500061,1.485921
12.853098154067993,2.085095
12.878521203994751,2.378715
12.902216672897339,1.617275
12.927946329116821,1.963436
12.952661752700806,1.925646
12.977895975112915,1.98126
13.002331018447876,1.69132
13.027086734771729,1.535582
13.052547931671143,1.797172
13.077521562576294,1.805523
13.10212516784668,1.539326
13.127387046813965,1.684184
13.152458190917969,1.748533
13.177125930786133,1.572317
13.202515602111816,1.755829
13.227063655853271,1.516383
13.252332210540771,1.622459
13.277532577514648,1.808146
13.302069902420044,1.478177
13.32788372039795,1.942957
13.352458953857422,1.871568
13.37801742553711,2.041321
13.402143001556396,1.543198
13.427613019943237,1.806899
13.452113389968872,1.535871
13.47742247581482,1.760725
13.50246286392212,1.730102
13.527148723602295,1.557885
13.552884340286255,1.939981
13.577912092208862,1.991115
13.601887702941895,1.22302
13.6278657913208,1.941614
13.653228282928467,2.323229
13.677785634994507,1.925709
13.702833890914917,1.877904
13.727034568786621,1.486944
13.75279450416565,1.924206
13.777546167373657,1.820818
13.802003860473633,1.475713
13.82737946510315,1.679545
13.852034091949463,1.500128
13.87727403640747,1.628794
13.902987241744995,1.968812
13.927076816558838,1.528575
13.953187704086304,2.165412
13.977362871170044,1.741685
14.002307176589966,1.670617
14.027028322219849,1.476993
14.052466630935669,1.753045
14.077465295791626,1.783635
14.102001428604126,1.472673
14.127930641174316,1.966124
14.152075290679932,1.536255
14.177415132522583,1.72559
14.202192068099976,1.606908
14.227018117904663,1.473153
14.252373933792114,1.703319
14.277647972106934,1.883952
14.302008152008057,1.475329
14.327386856079102,1.686136
14.35196304321289,1.44189
14.377360105514526,1.705431
14.402294397354126,1.656985
14.427068710327148,1.515999
14.452274560928345,1.602076
14.477741003036499,1.928685
14.502089262008667,1.508511
14.527926445007324,1.948492
14.552088499069214,1.527326
14.578095436096191,2.055144
14.602074146270752,1.515135
14.627533674240112,1.77042
14.652018308639526,1.479937
14.677501440048218,1.790643
14.702134370803833,1.347367
14.727360725402832,1.645241
14.752717018127441,1.896463
14.777483940124512,1.899247
14.802098035812378,1.523615
14.827372550964355,1.67196
14.851993560791016,1.461602
14.877825021743774,1.921262
14.90253496170044,1.773076
14.927058219909668,1.495296
14.952468633651733,1.754325
14.977436065673828,1.867856
15.002109289169312,1.529855
15.027845859527588,1.924462
15.052242040634155,1.613243
15.077991008758545,2.009802
15.103170394897461,2.20477
15.12722110748291,1.616571
15.153166770935059,2.070471
15.177755117416382,1.931373
15.202531576156616,1.794131
15.227336645126343,1.675736
15.252456426620483,1.7829
15.277451515197754,1.824113
15.302085876464844,1.503199
15.327380895614624,1.677592
15.351999759674072,1.457857
15.377962589263916,2.003914
15.403378248214722,2.340507
15.427255630493164,1.650873
15.452976942062378,2.014474
15.477800607681274,1.972075
15.502755880355835,1.853104
15.527944326400757,1.971884
15.552063941955566,1.518462
15.577997207641602,2.040073
15.60322117805481,2.144548
15.627699851989746,1.844497
15.652694702148438,1.890575
15.677457332611084,1.869808
15.70202350616455,1.26033
15.728148460388184,2.087014
15.752602577209473,1.332775
15.778439283370972,2.324828
15.80254602432251,1.80469
15.827553272247314,1.795027
15.852013349533081,1.513119
15.87762999534607,1.854832
15.902545690536499,1.826993
15.926960945129395,1.469601
15.952996015548706,2.030248
15.977271318435669,1.697175
16.002742290496826,1.86456
16.027602195739746,1.829874
16.05207920074463,1.537342
16.07759952545166,1.853776
16.102689504623413,1.885743
16.127124071121216,1.551197
16.15257740020752,1.835953
16.17716884613037,1.611066
16.2025728225708,1.788115
16.227473497390747,1.7597
16.25209140777588,1.52835
16.2778103351593,1.960652
16.30303454399109,2.046728
16.327617168426514,1.783539
16.35330605506897,2.248703
16.377872228622437,1.966219
16.402663946151733,1.856208
16.42704939842224,1.529886
16.452595949172974,1.852368
16.477067232131958,1.575772
16.502553939819336,1.773524
16.527559757232666,1.812849
16.552132844924927,1.573372
16.578037977218628,2.070599
16.602723836898804,1.919469
16.627244472503662,1.641657
16.65258550643921,1.834449
16.676992416381836,1.500575
16.702632427215576,1.826865
16.727168798446655,1.415714
16.752607583999634,1.611546
16.77779507637024,1.89659
16.802638292312622,1.85128
16.827157974243164,1.597659
16.852554321289062,1.825617
16.877190589904785,1.63049
16.902647018432617,1.810258
16.928448915481567,2.422423
16.952234506607056,1.62073
16.97832727432251,2.214817
17.002739429473877,1.880975
17.027715921401978,1.899406
17.05210518836975,1.553405
17.077611684799194,1.870511
17.10260796546936,1.84888
17.12716054916382,1.595003
17.153183937072754,2.144451
17.177185535430908,1.62873
17.20288586616516,1.949003
17.227722883224487,1.881167
17.252113342285156,1.550237
17.277703762054443,1.901837
17.303110361099243,2.086757
17.327387809753418,1.707318
17.35249090194702,1.802609
17.377166986465454,1.607866
17.402883052825928,1.941164
17.427778482437134,1.948748
17.452171564102173,1.598651
17.47773504257202,1.922764
17.503340005874634,2.33785
17.52792477607727,1.98833
17.552594661712646,1.93422
17.57787799835205,1.969547
17.602924585342407,1.945451
17.628024101257324,2.018793
17.652957916259766,2.025512
17.677144289016724,1.601178
17.702616930007935,1.813586
17.728008270263672,1.993418
17.752368927001953,1.704086
17.777950048446655,1.993738
17.80315375328064,2.113221
17.827847719192505,1.896494
17.853230953216553,2.167746
17.87720227241516,1.636569
17.903156042099,2.068262
17.927977561950684,2.006153
17.952089309692383,1.544253
17.977746725082397,1.917229
18.00247073173523,1.792466
18.027254104614258,1.65196
18.0527560710907,1.923725
18.077183961868286,1.62169
18.10275959968567,1.87211
18.128364324569702,2.226463
18.15258002281189,1.850768
18.178229093551636,2.104261
18.20266628265381,1.842991
18.227325916290283,1.717461
18.251944541931152,1.454049
18.277859687805176,1.867151
18.30207324028015,1.547933
18.327322483062744,1.648664
18.353033304214478,2.062407
18.377031564712524,1.536317
18.40227460861206,1.652792
18.42720317840576,1.642905
18.45193076133728,1.459745
18.477635145187378,1.872943
18.50208306312561,1.540638
18.527541399002075,1.952428
18.552297830581665,1.66492
18.577017784118652,1.527549
18.60219645500183,1.593146
18.627208471298218,1.640025
18.653162479400635,2.261214
18.677985906600952,2.031976
18.702454566955566,1.750452
18.72705364227295,1.310247
18.75295925140381,2.037223
18.776957988739014,1.181165
18.802268266677856,1.564412
18.827374935150146,1.642361
18.85170078277588,1.208715
18.8764865398407,1.081937
18.901606559753418,1.13483
18.926843881607056,1.273353
18.952157974243164,1.406787
18.97701907157898,1.452609
19.002065896987915,1.548956
19.027056217193604,1.473536
19.05231809616089,1.580411
19.076727151870728,1.267881
19.101942539215088,1.367141
19.127580165863037,1.756659
19.15153980255127,1.110832
19.17689061164856,1.37866
19.20189118385315,1.367012
19.226831197738647,1.274153
19.25205683708191,1.462464
19.27685856819153,1.310663
19.302241802215576,1.466944
19.327788591384888,1.887789
19.352107286453247,1.424866
19.377526998519897,1.736693
19.40254831314087,1.644216
19.427690267562866,1.750483
19.45161485671997,1.164909
19.47723388671875,1.46816
19.502345085144043,1.631001
19.527077198028564,1.384611
19.552302360534668,1.571324
19.57657527923584,1.162957
19.60244059562683,1.634873
19.627296924591064,1.496446
19.651826858520508,1.255626
19.677446842193604,1.675159
19.70219874382019,1.518429
19.727344274520874,1.589915
19.75213313102722,1.489311
19.776626586914062,1.186412
19.80239462852478,1.598811
19.827584981918335,1.70847
19.852527856826782,1.772754
19.87736749649048,1.603994
19.902337312698364,1.512734
19.9274480342865,1.607482
19.952348709106445,1.594298
19.97716188430786,1.424674
20.00181245803833,1.259945
20.027114152908325,1.41741
20.052063465118408,1.491774
20.07732343673706,1.548956
20.102709531784058,1.798801
20.127025365829468,1.372804
20.152376413345337,1.613625
20.177009105682373,1.392483
20.201986074447632,1.356645
20.22764492034912,1.834992
20.25209641456604,1.480895
20.277355670928955,1.662968
20.302295207977295,1.631
20.32715892791748,1.432065
20.35209846496582,1.498366
20.377583265304565,1.768115
20.40248703956604,1.754739
20.42734146118164,1.640664
20.451979637145996,1.347717
20.477070093154907,1.424642
20.501803874969482,1.263464
20.52721095085144,1.432001
20.552510976791382,1.774259
20.577369928359985,1.570875
20.602272033691406,1.568828
20.627069234848022,1.375556
20.65249800682068,1.698101
20.676629066467285,1.209004
20.702420473098755,1.696086
20.727290391921997,1.61273
20.75197148323059,1.321638
20.777064561843872,1.423425
20.801637887954712,1.091569
20.827046394348145,1.317383
20.852742195129395,1.839216
20.876770734786987,1.275272
20.902220010757446,1.429249
20.926615715026855,1.177676
20.952318906784058,1.492894
20.977867364883423,1.888078
21.00174117088318,1.231658
21.02695870399475,1.345157
21.052125215530396,1.440225
21.076560497283936,1.164525
21.10254716873169,1.766514
21.12688112258911,1.37354
21.152930736541748,1.979977
21.178100109100342,2.134274
21.203002452850342,1.983913
21.22712779045105,1.561883
21.25270104408264,1.875757
21.277642488479614,1.881677
21.30211639404297,1.536221
21.327640056610107,1.845743
21.352700233459473,1.937643
21.377063035964966,1.547804
21.40261960029602,1.81256
21.427117347717285,1.554587
21.45293927192688,1.985513
21.477766513824463,1.936363
21.50201678276062,1.497662
21.527662754058838,1.860079
21.55256175994873,1.846127
21.577062129974365,1.561243
21.602509260177612,1.748307
21.627050638198853,1.50099
21.65259885787964,1.82312
21.677582025527954,1.847791
21.70219087600708,1.589434
21.72798752784729,2.00404
21.751993417739868,1.302182
21.778019428253174,2.004808
21.801390409469604,0.973269
21.827352285385132,1.526525
21.85270118713379,1.923627
21.877014875411987,1.526013
21.902331352233887,1.665015
21.927274227142334,1.649175
21.952724933624268,1.867694
21.977976083755493,2.023367
22.002700805664062,1.845295
22.02789616584778,1.937611
22.05238151550293,1.762675
22.077141284942627,1.585114
22.102401733398438,1.698325
22.127029180526733,1.482527
22.152276754379272,1.605081
22.17723560333252,1.646807
22.201948642730713,1.441024
22.22723960876465,1.608154
22.25226640701294,1.632152
22.276888847351074,1.501278
22.302440404891968,1.710325
22.327075958251953,1.519229
22.35287880897522,1.939626
22.377718210220337,1.94865
22.40306305885315,2.005223
22.427232265472412,1.624504
22.452349424362183,1.640152
22.477706909179688,1.896781
22.50209665298462,1.536572
22.527698040008545,1.883949
22.552058219909668,1.553116
22.578123569488525,2.080357
22.603114128112793,2.04055
22.628321886062622,2.096739
22.65216898918152,1.596441
22.677780389785767,1.901996
22.70201849937439,1.458848
22.727442741394043,1.712885
22.75260305404663,1.843631
22.77772068977356,1.901004
22.802518367767334,1.72434
22.827844381332397,1.899084
22.853129863739014,2.098532
22.877787828445435,1.972905
22.90206789970398,1.532029
22.92792057991028,1.964522
22.953211545944214,2.188448
22.978094816207886,2.092228
23.002130270004272,1.53622
23.02772855758667,1.850191
23.052685976028442,1.910507
23.077194452285767,1.616857
23.102633953094482,1.829039
23.127399682998657,1.773553
23.152299642562866,1.631576
23.177505254745483,1.816911
23.202081441879272,1.514973
23.227917671203613,1.944202
23.252676486968994,1.8947
23.277159452438354,1.613496
23.302649974822998,1.826864
23.32720685005188,1.678582
23.352257013320923,1.618264
23.377481698989868,1.782609
23.402114868164062,1.538684
23.42754364013672,1.786129
23.452651262283325,1.87275
23.47740387916565,1.734388
23.502637147903442,1.780178
23.527394771575928,1.815279
23.552826642990112,1.935626
23.578050136566162,2.105059
23.602822303771973,1.908619
23.62714719772339,1.641272
23.652309894561768,1.637752
23.677663564682007,1.921675
23.702167749404907,1.572794
23.727533102035522,1.791025
23.752646446228027,1.876013
23.777284145355225,1.680246
23.80292510986328,1.948938
23.827016353607178,1.324421
23.852176427841187,1.54438
23.877583503723145,1.840431
23.90210723876953,1.521372
23.92735719680786,1.683893
23.952425003051758,1.766002
23.97701072692871,1.518109
24.00244951248169,1.725268
24.027259349822998,1.670646
24.051828861236572,1.212618
24.07793617248535,2.011623
24.10263204574585,1.799472
24.12784242630005,1.929386
24.15257978439331,1.862446
24.177613258361816,1.888396
24.20215344429016,1.549755
24.2272310256958,1.608472
24.252145290374756,1.603385
24.277055740356445,1.587001
24.302154064178467,1.568634
24.327131271362305,1.561819
24.352006673812866,1.504989
24.37795114517212,2.02359
24.402111053466797,1.502877
24.42718744277954,1.577434
24.45209527015686,1.565626
24.477462768554688,1.750418
24.502117156982422,1.561595
24.52711248397827,1.555483
24.55206561088562,1.552731
24.577317476272583,1.716308
24.602061986923218,1.520956
24.627331256866455,1.651575
24.652106523513794,1.572378
24.676945447921753,1.468383
24.702693939208984,1.914507
24.727316856384277,1.688566
24.75294327735901,2.01687
24.778046369552612,2.061028
24.802990198135376,1.97876
24.82657814025879,1.104431
24.852909564971924,1.98948
24.877606868743896,1.89166
24.902047395706177,1.518621
24.927557229995728,1.788273
24.95256757736206,1.896492
24.977094888687134,1.587801
25.003023386001587,2.02007
25.027523040771484,1.833935
25.052696228027344,1.891724
25.078176975250244,2.177631
25.102863311767578,1.917386
25.128087043762207,2.081604
25.15272283554077,1.913707
25.177775621414185,1.938666
25.20200777053833,1.48451
25.22781491279602,1.905804
25.25300621986389,1.954441
25.277059078216553,1.56921
25.302412033081055,1.719731
25.327093601226807,1.529276
25.353171348571777,2.129281
25.37795352935791,2.028677
25.40332317352295,2.208286
25.427906274795532,1.931018
25.453609466552734,2.34348
25.477352619171143,1.738259
25.50304675102234,1.991911
25.52720022201538,1.669014
25.55286717414856,1.949225
25.57808256149292,2.084419
25.602030038833618,1.485918
25.627559661865234,1.764018
25.65258240699768,1.84027
25.67710041999817,1.555642
25.702553033828735,1.760178
25.727288961410522,1.695412
25.752161741256714,1.594457
25.777517795562744,1.818639
25.80228567123413,1.648791
25.827357053756714,1.693173
25.852030515670776,1.332004
25.876997470855713,1.521149
25.902382612228394,1.666998
25.927042961120605,1.541851
25.952757120132446,1.88062
25.977975368499756,2.065636
26.002721309661865,1.84539
26.02695894241333,1.475007
26.052361726760864,1.690036
26.077561378479004,1.831631
26.101964235305786,1.438591
26.127612590789795,1.818479
26.152071714401245,1.377283
26.177956581115723,2.023429
26.201868534088135,1.151596
26.227561235427856,1.802384
26.25247883796692,1.776273
26.2775821685791,1.887563
26.301940441131592,1.425952
26.327431678771973,1.725907
26.352794885635376,1.82251
26.377085208892822,1.580633
26.402284622192383,1.663574
26.427099227905273,1.531324
26.452266931533813,1.597208
26.47743797302246,1.778513
26.502054929733276,1.497149
26.52793049812317,1.972488
26.552292585372925,1.688692
26.57799983024597,2.052965
